latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-5.47654,25.11874,312.33,2.74,1.58,2026-05-25,1416,A,50,6.1NRT,298.47,18.82,D
-5.48026,25.09489,312.73,2.73,1.58,2026-05-25,1416,A,55,6.1NRT,299.08,19.5,D
-6.94303,15.3142,310.49,1.22,1.1,2026-05-25,1416,A,56,6.1NRT,297.92,5.85,D
-6.94458,15.30352,310.68,1.22,1.1,2026-05-25,1416,A,57,6.1NRT,297.67,6.19,D
-5.32447,25.99172,319.58,3.25,1.7,2026-05-25,1416,A,73,6.1NRT,296.94,66.6,D
-6.90321,15.52241,310.91,1.18,1.08,2026-05-25,1416,A,61,6.1NRT,298.94,7.16,D
-6.9047,15.51208,312.53,1.19,1.08,2026-05-25,1416,A,64,6.1NRT,298.32,8.69,D
-6.91366,15.44994,309.45,1.2,1.09,2026-05-25,1416,A,56,6.1NRT,296.5,6.28,D
-6.9473,15.21666,312.15,1.23,1.1,2026-05-25,1416,A,64,6.1NRT,296.64,9.12,D
-6.94886,15.2058,308.26,1.24,1.1,2026-05-25,1416,A,51,6.1NRT,296.7,5.56,D
-6.2079,20.19298,321.63,1.16,1.07,2026-05-25,1416,A,75,6.1NRT,300.51,16.23,D
-6.2094,20.18299,314.79,1.16,1.07,2026-05-25,1416,A,63,6.1NRT,299.26,8.48,D
-6.45883,18.50641,312.27,1.01,1,2026-05-25,1416,A,58,6.1NRT,299.42,6.27,D
-5.12465,27.03679,311.4,3.97,1.85,2026-05-25,1416,A,51,6.1NRT,297.49,32.62,D
-6.44223,18.55809,310.43,1.01,1.01,2026-05-25,1416,A,44,6.1NRT,299.69,4.66,D
-6.90521,15.37347,314.97,1.21,1.09,2026-05-25,1416,A,69,6.1NRT,297.85,10.99,D
-5.31999,25.73793,314.77,3.09,1.67,2026-05-25,1416,A,65,6.1NRT,297.19,39.18,D
-6.1165,20.66951,317.77,1.23,1.1,2026-05-25,1416,A,71,6.1NRT,299.76,13.28,D
-6.52267,17.95144,327.49,1,1,2026-05-25,1416,A,81,6.1NRT,299.9,20.97,D
-6.52396,17.94271,339.35,1,1,2026-05-25,1416,A,90,6.1NRT,300.79,37.49,D
-6.57013,17.62766,309.3,1,1,2026-05-25,1416,A,50,6.1NRT,297.11,4.04,D
-6.87482,15.51832,311.05,1.18,1.08,2026-05-25,1416,A,61,6.1NRT,297.51,6.94,D
-6.91989,15.20171,307.96,1.24,1.1,2026-05-25,1416,A,49,6.1NRT,296.68,5.47,D
-6.10689,20.66787,358.45,1.23,1.1,2026-05-25,1416,A,99,6.1NRT,302.18,103.16,D
-6.10852,20.65722,336.52,1.23,1.1,2026-05-25,1416,A,88,6.1NRT,300.05,43.18,D
-6.22043,19.92061,317.56,1.12,1.06,2026-05-25,1416,A,70,6.1NRT,295.59,13.47,D
-6.25974,19.65996,345.54,1.09,1.04,2026-05-25,1416,A,88,6.1NRT,301.83,53.43,D
-6.26119,19.6503,333.47,1.09,1.04,2026-05-25,1416,A,86,6.1NRT,300.27,31.05,D
-6.39041,18.78627,317.87,1.02,1.01,2026-05-25,1416,A,70,6.1NRT,301.81,8.59,D
-6.39174,18.77733,320.94,1.02,1.01,2026-05-25,1416,A,74,6.1NRT,301.78,11.74,D
-6.86829,15.49628,309.61,1.19,1.08,2026-05-25,1416,A,46,6.1NRT,296.97,5.66,D
-6.15031,20.31964,341.46,1.18,1.08,2026-05-25,1416,A,91,6.1NRT,301.78,51.73,D
-6.15186,20.30944,331.65,1.17,1.08,2026-05-25,1416,A,85,6.1NRT,299.34,32.44,D
-6.25064,19.65852,313.37,1.09,1.04,2026-05-25,1416,A,57,6.1NRT,299.88,7.03,D
-6.2521,19.64888,311.98,1.09,1.04,2026-05-25,1416,A,56,6.1NRT,298.82,5.99,D
-6.89453,15.24193,308.75,1.23,1.1,2026-05-25,1416,A,53,6.1NRT,297.39,5.52,D
-6.14089,20.31814,336.26,1.18,1.08,2026-05-25,1416,A,88,6.1NRT,300.9,40.76,D
-6.14246,20.30789,336.26,1.17,1.08,2026-05-25,1416,A,88,6.1NRT,300.21,40.89,D
-6.10911,20.4619,310.17,1.2,1.09,2026-05-25,1416,A,44,6.1NRT,299.1,5.4,D
-6.11069,20.45161,310.03,1.2,1.09,2026-05-25,1416,A,43,6.1NRT,298.88,4.98,D
-6.12511,20.35802,311.04,1.18,1.08,2026-05-25,1416,A,55,6.1NRT,299.59,5.69,D
-6.21789,19.75146,317.64,1.1,1.05,2026-05-25,1416,A,70,6.1NRT,299.88,12.3,D
-6.895,15.09774,312.86,1.25,1.11,2026-05-25,1416,A,65,6.1NRT,296.02,11.41,D
-5.95515,21.38575,312.13,1.37,1.16,2026-05-25,1416,A,60,6.1NRT,297.77,9.51,D
-6.33228,18.93339,312.47,1.03,1.01,2026-05-25,1416,A,58,6.1NRT,300.2,5.51,D
-6.39872,18.48833,323.87,1.01,1,2026-05-25,1416,A,78,6.1NRT,301.28,16.34,D
-6.4144,18.38268,350.48,1.01,1,2026-05-25,1416,A,95,6.1NRT,302.19,58.18,D
-6.41571,18.3739,328.65,1.01,1,2026-05-25,1416,A,82,6.1NRT,301.29,21.05,D
-6.83912,15.42831,320.17,1.2,1.09,2026-05-25,1416,A,76,6.1NRT,297.16,17.83,D
-5.95462,21.39106,315.91,1.38,1.16,2026-05-25,1416,A,68,6.1NRT,297.84,14.15,D
-6.06831,20.63312,314.7,1.23,1.1,2026-05-25,1416,A,65,6.1NRT,299.87,10.35,D
-6.38767,18.48001,327.71,1.01,1,2026-05-25,1416,A,81,6.1NRT,302.58,20.79,D
-6.49325,17.76184,315.14,1,1,2026-05-25,1416,A,66,6.1NRT,297.88,8.41,D
-5.93898,21.42584,311.12,1.39,1.17,2026-05-25,1416,A,57,6.1NRT,297.96,9.28,D
-6.17023,19.88621,325.13,1.12,1.05,2026-05-25,1416,A,79,6.1NRT,290.67,23.54,D
-6.24122,19.40917,311.21,1.07,1.03,2026-05-25,1416,A,48,6.1NRT,300.04,5.22,D
-6.50891,17.59415,314.34,1,1,2026-05-25,1416,A,65,6.1NRT,297.07,7.33,D
-6.51021,17.58535,315.39,1,1,2026-05-25,1416,A,68,6.1NRT,297.39,8.36,D
-6.37402,18.45095,312.56,1.01,1,2026-05-25,1416,A,39,6.1NRT,299.05,5.55,D
-6.48989,17.66298,315.56,1,1,2026-05-25,1416,A,64,6.1NRT,299.27,7.89,D
-6.49117,17.65421,352.41,1,1,2026-05-25,1416,A,96,6.1NRT,300.52,61.84,D
-6.49245,17.64545,326.36,1,1,2026-05-25,1416,A,81,6.1NRT,299.64,18.16,D
-6.80379,15.50143,309.8,1.18,1.08,2026-05-25,1416,A,57,6.1NRT,297.43,6.47,D
-6.88571,14.9307,311.64,1.28,1.12,2026-05-25,1416,A,62,6.1NRT,296.8,9.15,D
-6.942,14.53678,315.71,1.36,1.16,2026-05-25,1416,A,70,6.1NRT,298.27,13.56,D
-5.01861,27.11762,321.06,4.05,1.87,2026-05-25,1416,A,75,6.1NRT,297.86,94.48,D
-5.36807,24.94933,313.81,2.66,1.57,2026-05-25,1416,A,63,6.1NRT,299.72,23.2,D
-5.97751,21.03668,334.57,1.3,1.13,2026-05-25,1416,A,87,6.1NRT,297.54,43.07,D
-6.23571,19.32251,317.14,1.06,1.03,2026-05-25,1416,A,60,6.1NRT,302.25,8.77,D
-6.2874,18.9752,313.98,1.03,1.02,2026-05-25,1416,A,62,6.1NRT,302.84,5.08,D
-6.36525,18.44961,319.09,1.01,1,2026-05-25,1416,A,72,6.1NRT,299.65,11.73,D
-6.37824,18.36162,317.65,1.01,1,2026-05-25,1416,A,69,6.1NRT,301.46,9.54,D
-6.37954,18.35283,328.36,1.01,1,2026-05-25,1416,A,82,6.1NRT,301.49,20.72,D
-6.87587,14.9294,308.63,1.28,1.12,2026-05-25,1416,A,37,6.1NRT,296.57,5.81,D
-5.96765,21.03497,335.87,1.3,1.13,2026-05-25,1416,A,88,6.1NRT,298.53,46.81,D
-5.96939,21.02361,323.15,1.3,1.13,2026-05-25,1416,A,78,6.1NRT,298.29,22.81,D
-6.48009,17.60777,324.58,1,1,2026-05-25,1416,A,79,6.1NRT,298.95,16.79,D
-6.48138,17.599,314.2,1,1,2026-05-25,1416,A,65,6.1NRT,298.58,6.83,D
-6.92009,14.54588,313.8,1.36,1.15,2026-05-25,1416,A,66,6.1NRT,298.19,10.64,D
-6.2024,19.42221,309.97,1.07,1.03,2026-05-25,1416,A,43,6.1NRT,299.62,4.77,D
-6.80517,15.2876,317.32,1.22,1.1,2026-05-25,1416,A,72,6.1NRT,297.03,15.03,D
-6.82183,15.16994,324.71,1.24,1.11,2026-05-25,1416,A,80,6.1NRT,297.22,26,D
-6.82338,15.15902,328.04,1.24,1.11,2026-05-25,1416,A,83,6.1NRT,297,31.28,D
-4.98138,27.04078,317.27,4,1.86,2026-05-25,1416,A,69,6.1NRT,295.84,69.01,D
-5.41249,24.41717,313.4,2.41,1.5,2026-05-25,1416,A,62,6.1NRT,299.13,20.09,D
-6.04617,20.39177,313.54,1.19,1.09,2026-05-25,1416,A,53,6.1NRT,300.85,7.46,D
-6.04776,20.38139,317.57,1.19,1.08,2026-05-25,1416,A,70,6.1NRT,301.36,11.78,D
-6.15918,19.64774,315.43,1.09,1.04,2026-05-25,1416,A,25,6.1NRT,300.85,8.03,D
-6.18488,19.4773,312.46,1.07,1.03,2026-05-25,1416,A,57,6.1NRT,299.31,6.83,D
-6.35975,18.30499,323.62,1,1,2026-05-25,1416,A,77,6.1NRT,301.69,15.25,D
-6.38431,18.13857,344.49,1,1,2026-05-25,1416,A,93,6.1NRT,301.2,45.21,D
-6.38818,18.1123,355.8,1,1,2026-05-25,1416,A,98,6.1NRT,301.35,70.12,D
-6.38947,18.10355,327.34,1,1,2026-05-25,1416,A,81,6.1NRT,299.2,20.61,D
-6.8183,15.12505,308.31,1.24,1.11,2026-05-25,1416,A,51,6.1NRT,296.06,6.37,D
-6.02867,20.44256,310.71,1.2,1.09,2026-05-25,1416,A,53,6.1NRT,298.87,6.59,D
-6.03028,20.43211,312.54,1.2,1.09,2026-05-25,1416,A,60,6.1NRT,299.08,8.22,D
-6.15007,19.64638,317.59,1.09,1.04,2026-05-25,1416,A,69,6.1NRT,299.57,10.51,D
-6.15152,19.63679,318.2,1.09,1.04,2026-05-25,1416,A,70,6.1NRT,300.23,11.33,D
-6.16588,19.54187,314.25,1.08,1.04,2026-05-25,1416,A,63,6.1NRT,300.45,8.22,D
-6.1673,19.53248,312.21,1.08,1.04,2026-05-25,1416,A,57,6.1NRT,299.63,6.25,D
-6.37557,18.13726,321.3,1,1,2026-05-25,1416,A,75,6.1NRT,299.33,13.1,D
-6.46408,17.53372,322.74,1,1,2026-05-25,1416,A,66,6.1NRT,299.43,13.62,D
-6.46536,17.52493,316.79,1,1,2026-05-25,1416,A,19,6.1NRT,298.76,8.02,D
-6.17674,19.40889,316.09,1.07,1.03,2026-05-25,1416,A,67,6.1NRT,300.93,9.78,D
-6.23354,19.03181,334.62,1.04,1.02,2026-05-25,1416,A,87,6.1NRT,304.68,29.54,D
-6.2349,19.02275,323.23,1.04,1.02,2026-05-25,1416,A,77,6.1NRT,304.15,14.65,D
-6.28587,18.68196,326.81,1.02,1.01,2026-05-25,1416,A,80,6.1NRT,302.05,18.82,D
-6.28719,18.67307,312.86,1.02,1.01,2026-05-25,1416,A,56,6.1NRT,300.97,4.8,D
-6.28765,18.60961,314.36,1.01,1.01,2026-05-25,1416,A,63,6.1NRT,301.73,5.93,D
-4.99114,27.03781,318.38,4,1.86,2026-05-25,1416,A,71,6.1NRT,295.75,76.5,D
-6.19143,19.18754,318.94,1.05,1.02,2026-05-25,1416,A,71,6.1NRT,302.56,10.53,D
-6.76399,15.2761,315.97,1.22,1.1,2026-05-25,1416,A,70,6.1NRT,297.14,12.55,D
-5.94721,20.76351,312.57,1.25,1.11,2026-05-25,1416,A,60,6.1NRT,298.63,8.06,D
-6.02171,20.26641,320.41,1.17,1.08,2026-05-25,1416,A,57,6.1NRT,300.27,14.57,D
-6.02325,20.2561,326.86,1.17,1.08,2026-05-25,1416,A,81,6.1NRT,299.11,23.57,D
-6.20812,19.01307,316.59,1.04,1.02,2026-05-25,1416,A,67,6.1NRT,301.52,8.81,D
-6.31705,18.27503,314.84,1,1,2026-05-25,1416,A,23,6.1NRT,299.8,5.99,D
-6.7544,15.27471,317.86,1.22,1.1,2026-05-25,1416,A,73,6.1NRT,296.71,14.99,D
-5.09626,26.17644,310.64,3.39,1.74,2026-05-25,1416,A,51,6.1NRT,296.13,30.02,D
-6.00462,20.3161,330.6,1.18,1.08,2026-05-25,1416,A,84,6.1NRT,301.15,30.11,D
-6.00615,20.3059,332.9,1.18,1.08,2026-05-25,1416,A,86,6.1NRT,300.18,33.44,D
-6.01228,20.26507,318.41,1.17,1.08,2026-05-25,1416,A,70,6.1NRT,300.24,12.45,D
-6.01383,20.25476,321.35,1.17,1.08,2026-05-25,1416,A,75,6.1NRT,298.76,16.43,D
-6.11529,19.57635,313.56,1.09,1.04,2026-05-25,1416,A,60,6.1NRT,300.42,7.93,D
-6.89101,14.25126,313.72,1.42,1.18,2026-05-25,1416,A,66,6.1NRT,298.27,11.37,D
-5.33691,24.57306,324.01,2.49,1.52,2026-05-25,1416,A,78,6.1NRT,298.73,59.11,D
-5.99671,20.30448,313.77,1.18,1.08,2026-05-25,1416,A,62,6.1NRT,298.91,8.17,D
-6.29696,18.28991,325.01,1,1,2026-05-25,1416,A,71,6.1NRT,300.9,16.1,D
-6.29825,18.28115,335.34,1,1,2026-05-25,1416,A,87,6.1NRT,301.82,29.48,D
-6.29954,18.27238,318.03,1,1,2026-05-25,1416,A,50,6.1NRT,300.23,8.63,D
-6.43833,17.32625,309.9,1.01,1,2026-05-25,1416,A,53,6.1NRT,298.15,4.76,D
-6.7598,15.10001,311.3,1.25,1.11,2026-05-25,1416,A,61,6.1NRT,296.35,8.1,D
-6.76138,15.08896,316.65,1.25,1.11,2026-05-25,1416,A,71,6.1NRT,296.77,14.63,D
-6.78675,14.91116,308.89,1.28,1.12,2026-05-25,1416,A,53,6.1NRT,296.94,7.05,D
-5.10757,25.91546,316.86,3.23,1.7,2026-05-25,1416,A,69,6.1NRT,296.48,54.14,D
-5.11214,25.88727,311.33,3.21,1.7,2026-05-25,1416,A,54,6.1NRT,296.24,28.86,D
-5.23654,25.11554,316.24,2.76,1.59,2026-05-25,1416,A,68,6.1NRT,298.34,34.22,D
-6.26614,18.43807,313.19,1.01,1,2026-05-25,1416,A,59,6.1NRT,300.28,6.38,D
-6.33459,17.97358,316.3,1,1,2026-05-25,1416,A,67,6.1NRT,301.34,8.39,D
-6.38331,17.6414,340.54,1,1,2026-05-25,1416,A,90,6.1NRT,301.21,36.98,D
-6.38459,17.63265,320.54,1,1,2026-05-25,1416,A,66,6.1NRT,300.3,11.02,D
-6.38588,17.62387,319.04,1,1,2026-05-25,1416,A,58,6.1NRT,300.51,9.96,D
-6.70017,15.44922,310.85,1.19,1.08,2026-05-25,1416,A,56,6.1NRT,297.87,6.77,D
-6.30399,18.12086,346.12,1,1,2026-05-25,1416,A,93,6.1NRT,303.08,46.76,D
-6.30528,18.11212,328.58,1,1,2026-05-25,1416,A,82,6.1NRT,302.01,19.04,D
-6.30785,18.09464,316.83,1,1,2026-05-25,1416,A,65,6.1NRT,300.72,8.17,D
-6.37456,17.64011,328.87,1,1,2026-05-25,1416,A,83,6.1NRT,302.1,19.68,D
-6.45562,17.08404,309.9,1.02,1.01,2026-05-25,1416,A,54,6.1NRT,297.66,5.07,D
-6.72359,15.21607,323.52,1.23,1.1,2026-05-25,1416,A,79,6.1NRT,297.25,23.1,D
-6.7251,15.20539,308.8,1.23,1.1,2026-05-25,1416,A,38,6.1NRT,296.81,5.38,D
-6.7514,15.01959,312.46,1.26,1.12,2026-05-25,1416,A,64,6.1NRT,296.63,10.34,D
-6.72303,15.1504,311.24,1.24,1.11,2026-05-25,1416,A,32,6.1NRT,296.77,6.97,D
-6.25675,18.31979,322.23,1.01,1,2026-05-25,1416,A,75,6.1NRT,301.4,14.39,D
-6.26971,18.23211,312.33,1,1,2026-05-25,1416,A,56,6.1NRT,300.74,4.97,D
-6.27877,18.17075,313.75,1,1,2026-05-25,1416,A,52,6.1NRT,301.37,5.67,D
-6.28006,18.162,334.26,1,1,2026-05-25,1416,A,86,6.1NRT,302.3,28.04,D
-6.37244,17.53228,314.72,1,1,2026-05-25,1416,A,66,6.1NRT,299.11,7.66,D
-5.10245,25.5814,314.49,3.03,1.66,2026-05-25,1416,A,64,6.1NRT,297.06,37.32,D
-5.73855,21.65401,310.64,1.45,1.19,2026-05-25,1416,A,54,6.1NRT,297.52,8.4,D
-6.29708,17.98582,318.65,1,1,2026-05-25,1416,A,22,6.1NRT,301.59,8.44,D
-6.29836,17.97709,344.98,1,1,2026-05-25,1416,A,93,6.1NRT,302.01,44.83,D
-6.3816,17.40791,327.97,1.01,1,2026-05-25,1416,A,82,6.1NRT,297.05,21.32,D
-6.38289,17.39908,319.42,1.01,1,2026-05-25,1416,A,74,6.1NRT,297.49,12.33,D
-6.71131,15.09317,315.54,1.25,1.11,2026-05-25,1416,A,62,6.1NRT,296.14,11.85,D
-6.78734,14.54554,311.24,1.35,1.15,2026-05-25,1416,A,61,6.1NRT,298.44,8.13,D
-6.78898,14.53367,312.88,1.36,1.15,2026-05-25,1416,A,65,6.1NRT,298.47,10.14,D
-5.81159,21.12239,314.55,1.33,1.14,2026-05-25,1416,A,66,6.1NRT,297.14,10.49,D
-5.81343,21.11069,328.36,1.32,1.14,2026-05-25,1416,A,82,6.1NRT,297.72,31.44,D
-5.92892,20.36812,336.18,1.19,1.09,2026-05-25,1416,A,88,6.1NRT,299.76,40.79,D
-5.93052,20.35775,322.24,1.19,1.08,2026-05-25,1416,A,76,6.1NRT,299.58,18.22,D
-6.28834,17.98452,324.81,1,1,2026-05-25,1416,A,78,6.1NRT,301.04,15,D
-6.28963,17.97578,360.19,1,1,2026-05-25,1416,A,100,6.1NRT,301.2,79.5,D
-6.32935,17.70489,331.89,1,1,2026-05-25,1416,A,85,6.1NRT,300.12,24.52,D
-6.33063,17.69614,313.95,1,1,2026-05-25,1416,A,38,6.1NRT,299.3,5.27,D
-6.33574,17.66115,314.02,1,1,2026-05-25,1416,A,64,6.1NRT,299.12,6.39,D
-6.69858,15.11367,312.19,1.24,1.11,2026-05-25,1416,A,63,6.1NRT,296.31,8.79,D
-6.70009,15.10279,308.44,1.24,1.11,2026-05-25,1416,A,25,6.1NRT,295.93,5.02,D
-6.70465,15.06994,307.94,1.25,1.11,2026-05-25,1416,A,18,6.1NRT,295.74,4.92,D
-5.81136,21.11543,325.8,1.33,1.14,2026-05-25,1416,A,80,6.1NRT,297.65,26.53,D
-6.33339,17.59163,336.39,1,1,2026-05-25,1416,A,88,6.1NRT,300.06,32.75,D
-6.33467,17.58286,324.81,1,1,2026-05-25,1416,A,79,6.1NRT,299.18,17.02,D
-6.34496,17.51271,312.88,1,1,2026-05-25,1416,A,62,6.1NRT,298.35,6.02,D
-6.34625,17.50393,316.03,1,1,2026-05-25,1416,A,68,6.1NRT,299.21,8.8,D
-6.34753,17.49517,312.02,1,1,2026-05-25,1416,A,44,6.1NRT,299.43,5.22,D
-5.80488,21.09073,340.73,1.32,1.14,2026-05-25,1416,A,91,6.1NRT,299.3,57.94,D
-6.30411,17.73031,318.69,1,1,2026-05-25,1416,A,50,6.1NRT,301.33,8.38,D
-6.31052,17.6866,311.19,1,1,2026-05-25,1416,A,42,6.1NRT,298.55,4.28,D
-4.97348,26.36292,312.9,3.53,1.77,2026-05-25,1416,A,60,6.1NRT,295.13,37.69,D
-5.09521,25.59949,310.7,3.05,1.66,2026-05-25,1416,A,52,6.1NRT,296.97,22.4,D
-5.09937,25.57327,315.02,3.03,1.66,2026-05-25,1416,A,65,6.1NRT,297.06,39.55,D
-5.37344,23.83189,316.01,2.16,1.43,2026-05-25,1416,A,68,6.1NRT,297.25,28.83,D
-6.15044,18.71299,316.16,1.02,1.01,2026-05-25,1416,A,66,6.1NRT,300.37,9.19,D
-6.15176,18.70407,322.78,1.02,1.01,2026-05-25,1416,A,76,6.1NRT,301.25,15.69,D
-6.18451,18.48238,312.64,1.01,1.01,2026-05-25,1416,A,56,6.1NRT,299.84,5.48,D
-6.22986,18.17478,332.52,1,1,2026-05-25,1416,A,85,6.1NRT,303.14,25.25,D
-6.31975,17.56271,315.51,1,1,2026-05-25,1416,A,47,6.1NRT,299.68,7.33,D
-6.32103,17.55394,314.21,1,1,2026-05-25,1416,A,64,6.1NRT,298.91,7.04,D
-6.34547,17.387,328.26,1.01,1,2026-05-25,1416,A,82,6.1NRT,298.92,20.58,D
-6.6594,15.22216,309.64,1.22,1.1,2026-05-25,1416,A,57,6.1NRT,296.38,7.09,D
-6.66094,15.21144,314.27,1.22,1.1,2026-05-25,1416,A,68,6.1NRT,296.88,11.52,D
-6.68901,15.01603,307.66,1.26,1.11,2026-05-25,1416,A,46,6.1NRT,295.72,5.7,D
-6.75284,14.57035,331,1.35,1.15,2026-05-25,1416,A,85,6.1NRT,298.89,38.76,D
-6.75452,14.55862,312.8,1.35,1.15,2026-05-25,1416,A,64,6.1NRT,298.11,9.72,D
-5.87197,20.51399,313.21,1.22,1.1,2026-05-25,1416,A,61,6.1NRT,299.44,9.02,D
-6.22111,18.17348,351.74,1,1,2026-05-25,1416,A,96,6.1NRT,302.64,59.4,D
-6.26355,17.88498,319.83,1,1,2026-05-25,1416,A,73,6.1NRT,298.65,13.25,D
-6.26483,17.87625,323.94,1,1,2026-05-25,1416,A,78,6.1NRT,298.75,17.35,D
-6.28407,17.74517,315.91,1,1,2026-05-25,1416,A,42,6.1NRT,299.28,6.97,D
-6.65744,15.16735,312.7,1.23,1.1,2026-05-25,1416,A,52,6.1NRT,298.58,8.45,D
-5.26419,24.35985,315.29,2.4,1.49,2026-05-25,1416,A,66,6.1NRT,299.51,23.57,D
-5.82312,20.77089,318.09,1.26,1.12,2026-05-25,1416,A,71,6.1NRT,295.43,15.22,D
-6.03941,19.33736,316.69,1.07,1.03,2026-05-25,1416,A,58,6.1NRT,303.13,6.81,D
-6.31892,17.44605,312.27,1.01,1,2026-05-25,1416,A,47,6.1NRT,299.09,4.33,D
-6.3202,17.43727,313.28,1.01,1,2026-05-25,1416,A,60,6.1NRT,298.84,4.84,D
-6.64781,15.1659,310.75,1.23,1.1,2026-05-25,1416,A,33,6.1NRT,297.77,6.41,D
-6.66327,15.05727,317.69,1.25,1.11,2026-05-25,1416,A,73,6.1NRT,297.16,15.63,D
-5.05613,25.5665,313.57,3.03,1.66,2026-05-25,1416,A,62,6.1NRT,296.93,33.5,D
-6.03042,19.33599,315.63,1.07,1.03,2026-05-25,1416,A,58,6.1NRT,301.94,5.63,D
-6.05668,19.16056,316.38,1.05,1.02,2026-05-25,1416,A,66,6.1NRT,303.61,6.27,D
-6.18681,18.2848,311.68,1,1,2026-05-25,1416,A,34,6.1NRT,300.07,4.07,D
-6.18811,18.276,313.14,1,1,2026-05-25,1416,A,53,6.1NRT,300.22,4.92,D
-6.21007,18.12708,310.53,1,1,2026-05-25,1416,A,41,6.1NRT,298.52,2.62,D
-6.22295,18.03962,317.97,1,1,2026-05-25,1416,A,70,6.1NRT,300.02,9.46,D
-6.77892,14.16499,311.81,1.44,1.19,2026-05-25,1416,A,62,6.1NRT,297.85,10.06,D
-6.93682,13.02751,309.09,1.76,1.3,2026-05-25,1416,A,52,6.1NRT,294.58,10.4,D
-5.11939,25.08845,314.23,2.76,1.59,2026-05-25,1416,A,64,6.1NRT,298.77,26.64,D
-5.46626,22.9295,316.3,1.82,1.32,2026-05-25,1416,A,68,6.1NRT,297.47,21.38,D
-5.46877,22.91367,311.21,1.82,1.32,2026-05-25,1416,A,56,6.1NRT,296.67,11.58,D
-5.75688,21.07158,318.76,1.32,1.14,2026-05-25,1416,A,72,6.1NRT,299.69,16.3,D
-5.75864,21.0602,312.59,1.32,1.14,2026-05-25,1416,A,56,6.1NRT,298.45,8.71,D
-6.25529,17.75875,314.52,1,1,2026-05-25,1416,A,64,6.1NRT,299.62,7.81,D
-6.25657,17.75001,322.96,1,1,2026-05-25,1416,A,77,6.1NRT,299.89,15.62,D
-6.65939,14.94406,308.01,1.27,1.12,2026-05-25,1416,A,42,6.1NRT,296.14,5.63,D
-5.74693,21.07009,312.08,1.32,1.14,2026-05-25,1416,A,27,6.1NRT,298.35,7.56,D
-5.95233,19.73083,325.51,1.11,1.05,2026-05-25,1416,A,79,6.1NRT,295.38,22.07,D
-6.25295,17.71376,336.26,1,1,2026-05-25,1416,A,88,6.1NRT,301.25,32.11,D
-6.25423,17.70502,343.93,1,1,2026-05-25,1416,A,92,6.1NRT,301.14,45.05,D
-6.65431,14.90909,309.85,1.28,1.12,2026-05-25,1416,A,57,6.1NRT,296.35,8.22,D
-4.95436,25.91135,325.6,3.25,1.7,2026-05-25,1416,A,80,6.1NRT,296.28,101.28,D
-6.24549,17.70371,314.77,1,1,2026-05-25,1416,A,65,6.1NRT,299.98,8.36,D
-5.81777,20.48421,310.11,1.21,1.09,2026-05-25,1416,A,47,6.1NRT,298.66,5.2,D
-6.14789,18.30585,313.1,1.01,1,2026-05-25,1416,A,55,6.1NRT,301.15,5.79,D
-6.19315,17.99944,319.65,1,1,2026-05-25,1416,A,72,6.1NRT,300.47,11.46,D
-6.19443,17.99071,319.91,1,1,2026-05-25,1416,A,73,6.1NRT,298.64,11.88,D
-6.28151,17.3956,316.87,1.01,1,2026-05-25,1416,A,70,6.1NRT,297.93,10.07,D
-6.28279,17.38678,318.91,1.01,1,2026-05-25,1416,A,73,6.1NRT,297.9,12.27,D
-6.62853,14.9508,311.48,1.27,1.12,2026-05-25,1416,A,61,6.1NRT,296.68,8.8,D
-5.64493,21.61409,315.81,1.44,1.19,2026-05-25,1416,A,68,6.1NRT,298.17,14.45,D
-5.81507,20.47815,311.39,1.21,1.09,2026-05-25,1416,A,54,6.1NRT,298.65,6.19,D
-6.2405,17.59889,311.39,1,1,2026-05-25,1416,A,56,6.1NRT,298.58,5.1,D
-6.62745,14.94507,308.11,1.27,1.12,2026-05-25,1416,A,44,6.1NRT,296.59,5.61,D
-6.59865,15.07557,313.2,1.24,1.11,2026-05-25,1416,A,46,6.1NRT,297.42,9.2,D
-4.95584,25.90651,326.73,3.25,1.7,2026-05-25,1416,A,81,6.1NRT,296.41,108.77,D
-5.8118,20.36966,313.85,1.2,1.09,2026-05-25,1416,A,62,6.1NRT,299.36,8.29,D
-5.81337,20.35919,311.85,1.19,1.09,2026-05-25,1416,A,55,6.1NRT,299.88,6.11,D
-5.82575,20.27675,313.73,1.18,1.08,2026-05-25,1416,A,41,6.1NRT,300.85,7.09,D
-5.82729,20.26652,336.13,1.18,1.08,2026-05-25,1416,A,88,6.1NRT,301.84,39.33,D
-5.82883,20.25627,312.99,1.18,1.08,2026-05-25,1416,A,30,6.1NRT,300.28,6.39,D
-6.05089,18.76537,323.47,1.02,1.01,2026-05-25,1416,A,77,6.1NRT,301.69,14.08,D
-6.15243,18.077,313.27,1,1,2026-05-25,1416,A,59,6.1NRT,301.03,5.02,D
-6.22685,17.57004,323.09,1,1,2026-05-25,1416,A,77,6.1NRT,298.78,15.68,D
-6.22813,17.56129,312.51,1,1,2026-05-25,1416,A,60,6.1NRT,298.84,5.98,D
-6.58895,15.0742,311.72,1.24,1.11,2026-05-25,1416,A,47,6.1NRT,297.69,7.68,D
-6.59052,15.06328,315.24,1.25,1.11,2026-05-25,1416,A,69,6.1NRT,296.94,11.93,D
